Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
^t	t	tara, tu	Bellona, Anuta, Rennell, Tikopia, Sikaiana, Hoava, Pileni, Kokota, Roviana, Mbareke, Malango, Kusaghe, Samasodu, Marovo, Ghari, Kia, Nduke, Katazi, Haununu, Malo, Agufi, Vangunu, Mbirao, Tandai, Buma, Simbo, Talise, Mbilua, Ghaimuta, Malagheti, Ughele, Nginia, Ndovele, Dhadhaje, Moli, Tolo, Rawo, Nggeri, Avasö, Sengga, Tunöe, Alu, Bauro (Baroo village), Fauro, Lengo, Lömaumbi, Mono, Mbambatana, Nggela, Ghanongga, Nggae, Vaghua, Poleo, Mami, Longgu, Ghone, Ndi, Vano, Arosi (Oneibia village), 'Are'are (Ma'asupa village), Santa Ana, Lungga, Rihu'a, Bauro (Pawa village), Santa Catalina, Marau, Faghani, Lwepe, Varisi, Tawaroga, Ririo, Sa'a (Sa'a village), Walade (LauS), Kwara'ae, Asumboa, Lau North, Mbaengguu, Arosi (Tawatana village), Kwai, Savosavo, Uki Ni Masi, Oroha, Langalanga, Reefs, Kilokaka, 'Are'are (Waiahaa village), Koo, Lavukaleve, Kahua, Ulawa, Fataleka, To'ambaita, Kwaio, Mbaelelea, Dori'o, Nanggu, Poro, Tataba, Leleghia, Blablanga, Lokuru, Sa'a (A'ulu village), Mbaniata, Ghove, Nembao, Kmagha, Paripao, Kazukuru, Tanema, Tanimbili, Ontong Java	3103	U+005e U+0074
ŋ	ŋ	laŋɔ, taruŋa	Rennell, Bellona, Tanimbili, Ontong Java, Lengo, Vaghua, Mbambatana, Asumboa, Reefs, Ghone, To'ambaita, Varisi, Kwaio, Katazi, Malango, Roviana, Lungga, Lokuru, Moli, Lömaumbi, Mbaniata, Talise, Ririo, Sengga, Mbaengguu, Nduke, Nggela, Mbaelelea, Mbilua, Avasö, Simbo, Vangunu, Pileni, Ndovele, Ghanongga, Tunöe, Kusaghe, Mbareke, Malagheti, Anuta, Tandai, Nginia, Tikopia, Poleo, Vano, Longgu, Mbirao, Tolo, Marovo, Lwepe, Ughele, Haununu, Malo, Nggae, Nggeri, Lau North, Kia, Ghari, Walade (LauS), Fataleka, Arosi (Tawatana village), Nembao, Buma, Ghaimuta, Rawo, Hoava, Bauro (Pawa village), Dori'o, Dhadhaje, Nanggu, Arosi (Oneibia village), Tawaroga, Santa Catalina, Tanema, Rihu'a, Faghani, Ndi, Savosavo, Agufi, Santa Ana, Kahua, Mami, Koo, Poro, Uki Ni Masi, Kmagha, Ulawa, Leleghia, Bauro (Baroo village), Samasodu, Sa'a (A'ulu village), Lavukaleve, Tataba, Kwai, Kwara'ae, Kazukuru, Kilokaka, Kokota, Blablanga, Ghove, Paripao, Alu, Langalanga	3089	U+014b
s	s	pusuasi, susu-na	Hoava, Moli, 'Are'are (Ma'asupa village), Kusaghe, Malagheti, Alu, Talise, Mbambatana, Varisi, Fauro, Marau, Mono, Tunöe, Sa'a (Sa'a village), Nggae, Vangunu, Uki Ni Masi, Oroha, Sa'a (A'ulu village), Ulawa, Tolo, 'Are'are (Waiahaa village), Katazi, Nginia, Arosi (Oneibia village), Nggeri, Poleo, Ghone, Malango, Kwaio, Mbaengguu, Roviana, Mbareke, Mbirao, Tandai, Avasö, Kia, Nduke, Lau North, Haununu, Dori'o, Ghari, Leleghia, Fataleka, Mbilua, Sengga, Kmagha, Arosi (Tawatana village), Faghani, Lavukaleve, Simbo, Agufi, Bauro (Baroo village), Bauro (Pawa village), Rawo, Longgu, Lungga, Lömaumbi, Ndovele, Mami, Tawaroga, Walade (LauS), Langalanga, Rihu'a, Ndi, Poro, Tataba, Santa Catalina, Koo, Ririo, Marovo, Savosavo, Buma, Blablanga, Kahua, Kilokaka, Asumboa, Mbaniata, To'ambaita, Lokuru, Kwai, Tikopia, Santa Ana, Vaghua, Bellona, Kokota, Ghaimuta, Mbaelelea, Kwara'ae, Ghove, Lengo, Ughele, Rennell, Vano, Samasodu, Tanimbili, Sikaiana, Ghanongga, Ontong Java, Nggela, Dhadhaje, Tanema, Reefs, Malo, Kazukuru, Lwepe, Paripao, Nembao, Nanggu, Pileni	2984	U+0073
b	b	mbembe, mburumburu	Tanimbili, Malo, Buma, Reefs, Asumboa, Varisi, Sengga, Ghone, Malagheti, Mbaniata, Mbambatana, Poleo, Lwepe, Moli, Katazi, Tunöe, Nanggu, Vaghua, Avasö, Simbo, Lömaumbi, Mbirao, Kwaio, Lengo, Tolo, Talise, Nggela, Ghanongga, Mbareke, Vangunu, Hoava, Lokuru, Nggae, Roviana, Lungga, Savosavo, Ughele, Ririo, Malango, Mbaengguu, Longgu, Tanema, Koo, Kusaghe, Marovo, Nembao, Nduke, Ghaimuta, Nggeri, Tandai, Ghari, To'ambaita, Mbaelelea, Vano, Nginia, Ndovele, Ndi, Mbilua, Lau North, Fataleka, Kokota, Walade (LauS), Leleghia, Kmagha, Dori'o, Kwai, Poro, Arosi (Tawatana village), Samasodu, Alu, Paripao, Langalanga, Tataba, Arosi (Oneibia village), Fauro, Rennell, Mami, Kilokaka, Bellona, Blablanga, Kwara'ae, Ghove, Dhadhaje, Kia, Kahua, Kazukuru, Lavukaleve, Bauro (Baroo village), Mono, Marau, Pileni	2760	U+0062
^n	n	-na, niu	Malo, Reefs, Nanggu, Tanimbili, Lwepe, Nembao, Asumboa, Tataba, Poro, Leleghia, Kmagha, Samasodu, Ghove, Kokota, Mbambatana, Sengga, Tunöe, Ghanongga, Katazi, Blablanga, Vano, Lömaumbi, Ririo, Avasö, Mbareke, Kilokaka, Mbaniata, Sa'a (Sa'a village), Tanema, Kwaio, Ghone, Vangunu, Marovo, Mbaelelea, Ughele, Roviana, Ghaimuta, Vaghua, Nginia, Kia, Hoava, 'Are'are (Ma'asupa village), Savosavo, Mono, Buma, Alu, Fauro, Marau, 'Are'are (Waiahaa village), Tandai, Mbilua, Varisi, Mbaengguu, Nduke, Kusaghe, Nggeri, Pileni, Malango, To'ambaita, Nggela, Oroha, Simbo, Lokuru, Lavukaleve, Arosi (Tawatana village), Lungga, Ndovele, Nggae, Longgu, Moli, Mbirao, Tolo, Dori'o, Poleo, Ulawa, Lengo, Kwai, Ghari, Sa'a (A'ulu village), Malagheti, Faghani, Ndi, Anuta, Mami, Santa Ana, Rennell, Koo, Fataleka, Talise, Uki Ni Masi, Haununu, Arosi (Oneibia village), Langalanga, Santa Catalina, Bellona, Sikaiana, Agufi, Tawaroga, Rawo, Lau North, Kahua, Tikopia, Kwara'ae, Bauro (Baroo village), Bauro (Pawa village), Walade (LauS), Rihu'a, Dhadhaje, Paripao, Kazukuru	2660	U+005e U+006e
h	h	tahu, mahana	Samasodu, 'Are'are (Waiahaa village), Kia, Leleghia, Kokota, Tataba, Arosi (Tawatana village), Arosi (Oneibia village), Bauro (Pawa village), Haununu, Kmagha, Bauro (Baroo village), Faghani, Blablanga, Tawaroga, Ontong Java, Kilokaka, Malango, Sa'a (Sa'a village), Ghove, Rawo, Ulawa, Kahua, Rihu'a, Rennell, Sikaiana, Nginia, 'Are'are (Ma'asupa village), Sa'a (A'ulu village), Poro, Bellona, Oroha, Pileni, Dhadhaje, Tandai, Marau, Uki Ni Masi, Hoava, Nggela, Mono, Fauro, Nggeri, Alu, Kusaghe, Ndi, Roviana, Mbirao, Marovo, Mbaniata, Nduke, Lokuru, Kwara'ae, Moli, Vangunu, Mbareke, Nembao, Longgu, Lavukaleve, Ughele, Tolo, Simbo, Agufi, Kazukuru, Poleo, Ghaimuta, Santa Catalina, Dori'o, Malagheti	2237	U+0068
^s	s	susu-na, siu	Mbilua, Ndovele, Ghone, Varisi, Vaghua, Avasö, Mbaengguu, Lömaumbi, Ririo, Fataleka, Sengga, Lau North, Lavukaleve, Oroha, Walade (LauS), Katazi, Sa'a (A'ulu village), Alu, Fauro, Mbambatana, Kwara'ae, Ughele, Savosavo, Tunöe, Ulawa, Mono, Kwaio, 'Are'are (Ma'asupa village), Mbirao, Malagheti, Vangunu, Tolo, Ontong Java, Poleo, Nggela, Kia, Moli, 'Are'are (Waiahaa village), Langalanga, Mbareke, Sikaiana, Talise, Tandai, Kokota, Sa'a (Sa'a village), Dhadhaje, Nduke, Tikopia, Koo, Ghari, Malango, To'ambaita, Uki Ni Masi, Lokuru, Roviana, Kilokaka, Nggeri, Dori'o, Mbaniata, Nginia, Kwai, Poro, Nggae, Kmagha, Santa Catalina, Ndi, Leleghia, Blablanga, Simbo, Arosi (Oneibia village), Longgu, Ghaimuta, Arosi (Tawatana village), Lungga, Asumboa, Rennell, Haununu, Kusaghe, Marau, Rihu'a, Mbaelelea, Hoava, Bauro (Baroo village), Mami, Marovo, Kazukuru, Tawaroga, Santa Ana, Lengo, Bellona, Samasodu, Kahua, Bauro (Pawa village), Rawo, Ghove, Tataba, Buma, Agufi, Reefs, Faghani, Vano, Tanimbili, Ghanongga, Paripao, Tanema, Pileni, Malo, Anuta	2114	U+005e U+0073
v	v	uvi, kalevaŋavaŋa	Asumboa, Savosavo, Moli, Vaghua, Talise, Ghanongga, Ghone, Mbaniata, Mbirao, Tanimbili, Malango, Marovo, Tolo, Lokuru, Malagheti, Nggela, Buma, Longgu, Lavukaleve, Nginia, Ghari, Kusaghe, Nembao, Mbareke, Simbo, Poleo, Vangunu, Dhadhaje, Nduke, Hoava, Ughele, Ghaimuta, Lungga, Nggeri, Nggae, Tandai, Ndi, Lengo, Mono, Roviana, Ndovele, Mbambatana, Mbilua, Tunöe, Avasö, Tanema, Koo, Varisi, Lömaumbi, Reefs, Katazi, Samasodu, Pileni, Ririo, Kia, Sengga, Malo, Ontong Java, Kahua, Sikaiana, Bauro (Pawa village), Kilokaka, Anuta, Blablanga, Lwepe, Tataba, Tikopia, Fauro, Vano, Alu, Kmagha, Leleghia, Paripao, Kokota, Nanggu, Ghove, Bauro (Baroo village), Kazukuru, Poro, 'Are'are (Ma'asupa village), Tawaroga, Sa'a (Sa'a village), Faghani	2021	U+0076
ɔ$	ɔ	ɔnɔ, kɔkɔrakɔ	Buma, Kmagha, Nggae, Tataba, Talise, Leleghia, Malango, Poleo, Malagheti, Kilokaka, Mbirao, Ghove, Varisi, Samasodu, Blablanga, Mbaengguu, Ulawa, Kia, Mbilua, Nginia, To'ambaita, Dhadhaje, Vaghua, Ndi, Lokuru, Poro, Nembao, Nggela, Asumboa, Dori'o, Walade (LauS), Roviana, Koo, Tanimbili, Alu, Fataleka, Ghaimuta, Ghari, Kwaio, Sengga, Bauro (Pawa village), Ririo, Kokota, Ghanongga, Arosi (Tawatana village), Lömaumbi, Nanggu, Avasö, Mbareke, Tolo, Ughele, Kusaghe, Vangunu, Sa'a (A'ulu village), Ghone, Langalanga, Nduke, Lengo, Tawaroga, Moli, Paripao, Ndovele, Lungga, Mbambatana, 'Are'are (Ma'asupa village), Mbaelelea, Marovo, Lavukaleve, Hoava, Tandai, Simbo, Longgu, Kwara'ae, Marau, Mbaniata, Lau North, Savosavo, Sa'a (Sa'a village), Kahua, Arosi (Oneibia village), Reefs, Mami, Fauro, Kwai, Mono, Haununu, Tunöe	1975	U+0254 U+0024
^p	p	pua, papa	Anuta, Ghanongga, Vangunu, Mbareke, Lömaumbi, Marovo, Tunöe, Lungga, Ririo, Mbambatana, Simbo, Roviana, Avasö, Sengga, Ughele, Mbilua, Nduke, Katazi, Kia, Varisi, Hoava, Samasodu, Savosavo, Ndovele, Ghone, Vaghua, Tandai, Kusaghe, 'Are'are (Waiahaa village), Ontong Java, 'Are'are (Ma'asupa village), Marau, Nggeri, Oroha, Alu, Tikopia, Ghari, Nggae, Sikaiana, Pileni, Nggela, Lengo, Mono, Longgu, Rennell, Talise, Nginia, Fauro, Mbirao, Ndi, Poleo, Ulawa, Bellona, Rihu'a, Tolo, Malango, Reefs, Faghani, Uki Ni Masi, Sa'a (Sa'a village), Dhadhaje, Malagheti, Sa'a (A'ulu village), Haununu, Rawo, Malo, Ghaimuta, Santa Catalina, Moli, Kokota, Vano, Bauro (Baroo village), Bauro (Pawa village), Santa Ana, Koo, Buma, Blablanga, Kahua, Kilokaka, Lwepe, Agufi, Kazukuru, Tawaroga, Tataba, Tanimbili, Kmagha, Nanggu, Asumboa, Poro, Leleghia, Mami, Tanema, Ghove, Arosi (Oneibia village), Paripao, Nembao, Arosi (Tawatana village)	1926	U+005e U+0070
ɣ	ɣ	mbaɣea, taɣara	Haununu, Bauro (Pawa village), Rawo, Faghani, Agufi, Tawaroga, Mami, Santa Catalina, Bauro (Baroo village), Kahua, Santa Ana, Savosavo, Dhadhaje, Lengo, Nggela, Hoava, Nggae, Ghari, Ghaimuta, Poleo, Nduke, Talise, Kia, Malagheti, Moli, Ghanongga, Samasodu, Leleghia, Ghone, Koo, Lungga, Ughele, Kmagha, Blablanga, Tataba, Simbo, Poro, Kusaghe, Tolo, Vaghua, Roviana, Kilokaka, Kokota, Varisi, Mbirao, Lavukaleve, Ghove, Paripao, Nembao, Rennell, Mbareke, Mbaniata, Tandai, Lokuru, Katazi, Tunöe, Rihu'a, Marovo, Mbambatana, Vangunu, Nanggu, Tanema, Ririo, Arosi (Tawatana village), Nggeri	1908	U+0263
g	g	-ŋgu, ŋgaŋgau	Rennell, Tanimbili, Mbambatana, Lengo, Vaghua, Asumboa, Varisi, Ghone, Lokuru, Kwaio, Lömaumbi, Mbaniata, Katazi, Sengga, Reefs, Mbilua, Avasö, Samasodu, Tunöe, Ririo, Leleghia, Ndovele, Alu, Nduke, Ghove, Nembao, Kmagha, Tataba, Kilokaka, Tanema, Vangunu, Fauro, Mono, Kokota, Arosi (Tawatana village), Dori'o, Blablanga, Kia, Mbirao, Nggela, Kusaghe, Mbareke, Lungga, Roviana, Marovo, Poro, Ghanongga, Longgu, Vano, Tolo, Moli, Kwai, Mbaelelea, Lau North, Talise, Simbo, Mbaengguu, Arosi (Oneibia village), Walade (LauS), Savosavo, Nginia, Hoava, Ghaimuta, Malagheti, Ughele, Ghari, Malango, To'ambaita, Malo, Kazukuru, Tandai, Langalanga, Nanggu, Fataleka, Poleo, Lwepe, Dhadhaje, Nggae, Bellona, Kwara'ae, Nggeri, Buma, Ndi, Koo, Lavukaleve, Paripao, Pileni	1886	U+0067
^a	a	ao, au	Bauro (Pawa village), Faghani, Bauro (Baroo village), Haununu, Agufi, Rawo, Mono, Santa Catalina, Buma, Asumboa, Santa Ana, Alu, Rihu'a, Vano, Savosavo, Fauro, Tawaroga, Ontong Java, Anuta, Sikaiana, Mbaengguu, Kahua, Mami, Tikopia, Fataleka, Kwai, Kwaio, Arosi (Oneibia village), Tanema, Arosi (Tawatana village), To'ambaita, Lavukaleve, Ghaimuta, Mbaniata, Longgu, Lengo, Kwara'ae, Lau North, Lungga, Lömaumbi, Pileni, Moli, Uki Ni Masi, Sa'a (Sa'a village), Rennell, Ghari, Mbilua, Avasö, Nggela, Ndovele, Sa'a (A'ulu village), 'Are'are (Ma'asupa village), Malagheti, Walade (LauS), Bellona, Mbaelelea, Tolo, Nginia, Sengga, Dhadhaje, Ulawa, Ghone, Malango, Poleo, Tandai, Tanimbili, Langalanga, Nggeri, Oroha, Ghanongga, Lokuru, Roviana, Mbirao, Dori'o, 'Are'are (Waiahaa village), Talise, Nggae, Vaghua, Marau, Ughele, Koo, Nembao, Malo, Simbo, Vangunu, Ndi, Ririo, Kia, Kilokaka, Samasodu, Varisi, Hoava, Nanggu, Kmagha, Nduke, Kusaghe, Tataba, Marovo, Paripao, Kokota, Leleghia, Mbambatana, Lwepe, Blablanga, Ghove, Katazi, Tunöe, Poro, Mbareke, Kazukuru	1777	U+005e U+0061
^h	h	hai, hau	Sa'a (A'ulu village), Ulawa, Oroha, Sikaiana, Arosi (Tawatana village), Rennell, Kwara'ae, Arosi (Oneibia village), Marau, Ontong Java, Uki Ni Masi, Haununu, Kilokaka, Rihu'a, Sa'a (Sa'a village), 'Are'are (Waiahaa village), Bellona, Blablanga, 'Are'are (Ma'asupa village), Faghani, Kahua, Rawo, Mbaniata, Bauro (Baroo village), Lavukaleve, Nduke, Tawaroga, Moli, Bauro (Pawa village), Mbirao, Lokuru, Dhadhaje, Roviana, Kia, Samasodu, Fauro, Mono, Mbareke, Nggeri, Nggela, Marovo, Hoava, Ghove, Alu, Kusaghe, Tolo, Ndi, Leleghia, Malango, Tataba, Kokota, Tandai, Kmagha, Nginia, Poro, Pileni, Vangunu, Kazukuru, Simbo, Nembao, Longgu, Ughele, Kwai, Lungga, Walade (LauS), Dori'o, Malagheti	1738	U+005e U+0068
p	p	kapi, papa	Malo, Anuta, Mbilua, Lwepe, Ndovele, Roviana, Nanggu, Nduke, Reefs, Vano, Hoava, Lömaumbi, Mono, Fauro, Avasö, Ririo, Mbambatana, Tanimbili, Alu, Ghone, Marau, Savosavo, Varisi, Lungga, Tunöe, Kusaghe, Faghani, Katazi, Sengga, Oroha, Sa'a (Sa'a village), Kia, Ghanongga, Ulawa, 'Are'are (Ma'asupa village), Mbareke, Vangunu, Vaghua, 'Are'are (Waiahaa village), Ughele, Talise, Blablanga, Santa Catalina, Tikopia, Sikaiana, Rihu'a, Pileni, Haununu, Samasodu, Simbo, Bauro (Baroo village), Santa Ana, Kilokaka, Poro, Uki Ni Masi, Kokota, Sa'a (A'ulu village), Tataba, Marovo, Buma, Agufi, Kmagha, Tawaroga, Longgu, Ontong Java, Tolo, Ghove, Kahua, Malagheti, Mbirao, Rawo, Rennell, Leleghia, Nggela, Moli, Lengo, Bellona, Kazukuru, Tandai, Ghaimuta, Ghari, Nginia, Dhadhaje, Bauro (Pawa village), Nggeri, Poleo, Nggae, Tanema, Malango, Ndi, Koo, Nembao, Mami, Asumboa, Arosi (Oneibia village), Arosi (Tawatana village), Paripao	1732	U+0070
^l	l	lima, lua	Dori'o, Kwaio, Pileni, Lavukaleve, Sikaiana, Mbirao, Malango, Nginia, Ontong Java, Mbilua, Nggela, Ghaimuta, Moli, Walade (LauS), Savosavo, Mono, Ndovele, Langalanga, Nanggu, Malagheti, Tolo, Ghari, Talise, Poleo, Malo, Lungga, Lengo, Kwai, Mbaelelea, Uki Ni Masi, Tandai, Ghanongga, Sa'a (A'ulu village), Nggae, Ulawa, Kwara'ae, Ririo, Alu, Fauro, Longgu, Vaghua, Nggeri, Ndi, Lau North, To'ambaita, Lwepe, Vano, Ghone, Tanema, Nduke, Koo, Nembao, Mbambatana, Sengga, Simbo, Mbaengguu, Fataleka, Sa'a (Sa'a village), Reefs, Lömaumbi, Vangunu, Buma, Dhadhaje, Roviana, Marovo, Ughele, Varisi, Asumboa, Avasö, Tunöe, Lokuru, Mbareke, Katazi, Kia, Kusaghe, Kmagha, Tataba, Poro, Paripao, Leleghia, Kokota, Samasodu, Tanimbili, Ghove, Rennell, Hoava, Bellona, Kazukuru, Kilokaka, Tikopia, Blablanga, Mbaniata, Oroha	1718	U+005e U+006c
^v	v	vua, vitu	Nggela, Moli, Malango, Nggae, Mbambatana, Malagheti, Mbirao, Talise, Tolo, Poleo, Lengo, Ghari, Nginia, Dhadhaje, Tunöe, Tandai, Nggeri, Ndi, Katazi, Ghanongga, Ghone, Longgu, Sengga, Lömaumbi, Ririo, Lungga, Buma, Nduke, Ndovele, Mbilua, Avasö, Vaghua, Tanema, Ghaimuta, Vangunu, Koo, Kusaghe, Nembao, Hoava, Ughele, Mbaniata, Varisi, Simbo, Asumboa, Lavukaleve, Roviana, Tanimbili, Kia, Mbareke, Mono, Lokuru, Pileni, Kahua, Savosavo, Ontong Java, Sikaiana, Marovo, Anuta, Samasodu, Tikopia, Paripao, Reefs, Kazukuru, Lwepe, Leleghia, Kilokaka, Kmagha, Tataba, Malo, Kokota, Poro, Blablanga, Vano, Ghove, Nanggu, Rennell, Agufi	1651	U+005e U+0076
^r	r	ria, rua	'Are'are (Waiahaa village), Kahua, Santa Ana, Santa Catalina, Marau, Mami, Arosi (Tawatana village), Rihu'a, Arosi (Oneibia village), Haununu, Faghani, 'Are'are (Ma'asupa village), Tawaroga, Nembao, Bauro (Pawa village), Oroha, Tikopia, Rawo, Anuta, Agufi, Mbaniata, Langalanga, Nduke, Bauro (Baroo village), Avasö, Lömaumbi, Kazukuru, Alu, Kwai, Mono, Mbambatana, Sengga, Fauro, To'ambaita, Talise, Uki Ni Masi, Nggela, Tunöe, Varisi, Dhadhaje, Moli, Ghone, Mbaelelea, Katazi, Ghanongga, Hoava, Kusaghe, Longgu, Malagheti, Kwara'ae, Mbirao, Tolo, Mbareke, Ghaimuta, Walade (LauS), Vangunu, Marovo, Lau North, Malango, Lungga, Lengo, Ndi, Fataleka, Tandai, Mbilua, Nginia, Samasodu, Ndovele, Ulawa, Ughele, Ririo, Poleo, Tanimbili, Nggae, Vaghua, Nggeri, Ghari, Kia, Sa'a (A'ulu village), Roviana, Savosavo, Koo, Lavukaleve, Simbo, Mbaengguu, Sa'a (Sa'a village), Lokuru, Buma, Kwaio, Kmagha, Poro, Tataba, Tanema, Ghove, Leleghia, Vano, Kilokaka, Blablanga, Dori'o, Paripao, Kokota	1529	U+005e U+0072
d	d	-nda, ndɔu	Reefs, Ughele, Lömaumbi, Avasö, Malo, Nggela, Buma, Katazi, Tanema, Mbambatana, Ghone, Nanggu, Simbo, Nggeri, Tunöe, Nggae, Kwaio, Sengga, Tandai, Nginia, Roviana, Savosavo, Varisi, Marovo, Asumboa, Ririo, Lungga, Lokuru, Mbaelelea, Vano, Mbaengguu, Arosi (Oneibia village), Vangunu, Arosi (Tawatana village), Malango, Mbareke, Vaghua, Mbaniata, Nduke, Ghari, Longgu, Ghanongga, Lwepe, Hoava, Ndi, Samasodu, Mbirao, To'ambaita, Ghaimuta, Mbilua, Kia, Kusaghe, Kokota, Lau North, Ndovele, Talise, Lengo, Langalanga, Fataleka, Tolo, Poleo, Malagheti, Dhadhaje, Blablanga, Moli, Walade (LauS), Dori'o, Koo, Ghove, Kmagha, Tanimbili, Leleghia, Tataba, Kwai, Kilokaka, Kwara'ae, Kazukuru, Poro, Paripao, Nembao, Pileni, Mono, Lavukaleve	1440	U+0064
^i	i	inu, ia	Nanggu, Nembao, Ulawa, Lengo, Malango, Buma, Lungga, Asumboa, Tawaroga, Bauro (Pawa village), Moli, Sa'a (A'ulu village), Tandai, Sikaiana, Rawo, Ghari, Simbo, 'Are'are (Ma'asupa village), Anuta, Koo, Uki Ni Masi, Haununu, Nggela, Ghaimuta, Langalanga, Tikopia, Mbirao, Faghani, 'Are'are (Waiahaa village), Nggae, Nduke, Bauro (Baroo village), Mami, Marovo, Vano, Oroha, Tanimbili, Sa'a (Sa'a village), Arosi (Oneibia village), Reefs, Longgu, Arosi (Tawatana village), Varisi, Agufi, Dhadhaje, Santa Ana, Marau, Bellona, Vangunu, Kwara'ae, Pileni, Lau North, Avasö, Kahua, Kusaghe, Mbareke, Santa Catalina, Nggeri, Dori'o, Rennell, Ontong Java, Poleo, Lokuru, Ughele, Talise, Kokota, Fauro, Lömaumbi, Mono, Lavukaleve, Hoava, Mbaengguu, Alu, Roviana, Tataba, Vaghua, Ghone, Walade (LauS), Rihu'a, Mbaelelea, Leleghia, Fataleka, To'ambaita, Nginia, Ndovele, Kwaio, Tolo, Mbilua, Samasodu, Ghanongga, Kmagha, Malagheti, Kwai, Tanema, Mbaniata, Savosavo, Sengga, Ghove, Poro, Malo, Blablanga, Kia, Kilokaka, Ndi, Paripao, Kazukuru, Mbambatana, Lwepe, Katazi, Ririo	1230	U+005e U+0069
_	_	kesa saŋatu, lae mai	Hoava, Vano, Roviana, Marovo, Vangunu, Ontong Java, Kusaghe, Buma, Mbaengguu, Mbareke, Mbambatana, Malo, Tataba, Ghanongga, Leleghia, Fataleka, Nduke, Malango, Blablanga, Sengga, Sa'a (A'ulu village), Nggae, Sikaiana, Ughele, Lwepe, Asumboa, Mbaniata, To'ambaita, Samasodu, Kia, Mbaelelea, Katazi, Kmagha, Bauro (Pawa village), Longgu, Kilokaka, Ghone, Poro, Avasö, Kwara'ae, Dori'o, Tandai, Varisi, Ulawa, Lungga, Rennell, Simbo, Lokuru, Nanggu, Moli, Lengo, Walade (LauS), Tikopia, Ririo, Poleo, Tunöe, Tanema, Faghani, Ghove, Uki Ni Masi, Tanimbili, Sa'a (Sa'a village), Bauro (Baroo village), Tawaroga, Lömaumbi, Anuta, Savosavo, Kwaio, Santa Ana, Malagheti, Bellona, 'Are'are (Waiahaa village), Pileni, Lau North, Kokota, Nginia, Oroha, Ndovele, Reefs, Mami, Santa Catalina, Nggeri, Lavukaleve, 'Are'are (Ma'asupa village), Vaghua, Marau, Kwai, Koo, Ghari, Nembao, Talise, Nggela, Alu, Kahua, Arosi (Tawatana village), Tolo, Ndi, Mbilua, Haununu, Arosi (Oneibia village), Fauro, Ghaimuta, Rawo, Kazukuru, Mono, Agufi, Dhadhaje, Langalanga, Mbirao, Rihu'a, Paripao	1215	U+005f
^ŋ	ŋ	-ŋgu, ŋutu	Bellona, Kwaio, Rennell, Vano, Mbaengguu, Sengga, Varisi, Tanema, Mbaelelea, Avasö, Vaghua, Ghone, Lömaumbi, To'ambaita, Longgu, Katazi, Ririo, Nginia, Mbirao, Mbambatana, Nanggu, Nduke, Kusaghe, Mbareke, Tolo, Ontong Java, Mbilua, Malo, Tunöe, Tanimbili, Ndovele, Ghaimuta, Vangunu, Ghari, Talise, Nggela, Roviana, Savosavo, Arosi (Tawatana village), Malagheti, Marovo, Ughele, Fataleka, Kazukuru, Malango, Nembao, Poleo, Tandai, Buma, Ghanongga, Lokuru, Arosi (Oneibia village), Tikopia, Ndi, Lavukaleve, Nggae, Moli, Lengo, Nggeri, Dori'o, Lau North, Hoava, Asumboa, Uki Ni Masi, Lwepe, Sa'a (A'ulu village), Reefs, Mami, Tawaroga, Bauro (Pawa village), Santa Ana, Santa Catalina, Lungga, Kwara'ae, Rihu'a, Mbaniata, Pileni, Anuta, Koo, Dhadhaje, Bauro (Baroo village), Ulawa, Walade (LauS), Faghani, Kahua, Kmagha, Kwai, Poro, Leleghia, Kia, Simbo, Agufi, Tataba, Kilokaka, Kokota, Samasodu, Blablanga, Fauro, Rawo, Ghove, Paripao, Haununu, Alu	916	U+005e U+014b
^ɣ	ɣ	ɣai, ɣau	Agufi, Talise, Malagheti, Rawo, Poleo, Haununu, Nduke, Ughele, Nggela, Tawaroga, Santa Ana, Hoava, Kahua, Nggae, Kia, Ghanongga, Santa Catalina, Bauro (Baroo village), Mami, Kusaghe, Ghaimuta, Bauro (Pawa village), Simbo, Lengo, Dhadhaje, Roviana, Kokota, Lungga, Samasodu, Tunöe, Ghari, Tolo, Faghani, Blablanga, Koo, Kilokaka, Katazi, Kmagha, Savosavo, Leleghia, Ghove, Rennell, Tataba, Poro, Ghone, Ririo, Mbambatana, Vaghua, Paripao, Mbaniata, Varisi, Rihu'a, Longgu, Mbareke, Lokuru, Lömaumbi, Sengga, Marovo, Reefs, Lwepe, Nanggu, Mbirao, Nembao, Lavukaleve, Kwaio, Nggeri, Malo	897	U+005e U+0263
^f	f	fai, fiu	Tikopia, To'ambaita, Fataleka, Kwaio, Lau North, Mbaengguu, Mbaelelea, Langalanga, Dori'o, Walade (LauS), Santa Catalina, Mami, Santa Ana, Kwai, Agufi, Lavukaleve, Vano, Lokuru, Mbaniata, Blablanga, Kokota, Kilokaka, Poro, Tataba, Leleghia, Kmagha, Pileni, Ghove, Kia, Samasodu, Buma, Tanema, Dhadhaje, Alu, Kwara'ae, Fauro, Nembao, Anuta	894	U+005e U+0066
